epoch,train_loss,eval_loss,eval_top1,eval_top5
69,4.2377330229832575,3.314307893371582,22.79,52.4
70,4.273931865203075,3.348130818557739,23.04,52.86
71,4.245921994478275,3.2790232990264894,25.04,55.31
72,4.227866166677231,3.249240404510498,25.23,53.44
73,4.249392980184311,3.2356727821350098,25.13,55.28
74,4.227397439418695,3.2613132789611816,24.82,55.09
75,4.242307429435925,3.2411304275512696,25.5,55.47
76,4.225183320656801,3.172389324569702,25.72,56.27
77,4.226164256609403,3.253059846496582,24.72,55.65
78,4.241028965436495,3.3067209869384766,23.98,53.85
79,4.2430533568064375,3.164248857498169,26.34,56.68
80,4.236068869859745,3.223764049911499,24.55,53.89
81,4.22829225124457,3.2029342639923097,25.56,55.37
82,4.211655957882221,3.140507260131836,26.56,56.7
83,4.221431732177734,3.2551305892944336,24.04,54.86
84,4.244185989330976,3.2837176753997803,23.87,54.95
85,4.238776268103184,3.2496558750152587,24.32,54.54
86,4.224046874657655,3.2262561641693117,24.54,54.82
87,4.214099361957648,3.228716122817993,25.37,55.61
88,4.228232935147408,3.22000319480896,25.54,55.68
89,4.204211401328062,3.1642499691009522,26.72,57.76
90,4.199975523581871,3.120258006286621,27.05,57.41
91,4.199554369999812,3.184871728897095,25.44,55.37
92,4.2251834991650705,3.20870424118042,26.28,57.52
93,4.197513356575599,3.153653048324585,25.48,56.3
94,4.193042053320469,3.1336000350952147,26.43,57.95
95,4.217844110880143,3.1665664302825927,26.7,57.48
96,4.213369974723229,3.0875504806518554,26.89,57.81
97,4.19658293846326,3.144484023284912,26.73,56.62
98,4.210345065288054,3.1204773372650148,27.3,56.37
99,4.200927114486694,3.0941018421173094,26.92,58.04
100,4.198137675798856,3.1335852294921875,26.52,57.46
101,4.180211047637157,3.0493257457733156,28.23,59.41
102,4.197755404007741,3.0899205104827883,28.18,58.48
103,4.175639711282192,3.060990629196167,29.59,61.12
104,4.189600176688952,3.069411289215088,28.31,59.96
105,4.203111547078842,3.058602837753296,27.98,59.4
106,4.171367397063817,3.0384865921020507,28.36,60.19
107,4.174313140526796,3.040591349029541,29.12,59.64
108,4.191205091965505,3.02837059135437,28.06,59.88
109,4.15635089140672,3.0587656085968016,26.9,57.63
110,4.167543736482278,3.052809230041504,27.95,59.32
111,4.179382519844251,3.052313298416138,29.15,60.31
112,4.1809875011444095,3.0167870819091798,28.61,60.39
113,4.178817948316916,2.991869449996948,29.63,60.88
114,4.155941777351575,2.9739646202087404,31.29,61.76
115,4.171812462195372,3.010006398391724,29.29,60.63
116,4.154708450268476,2.9521884056091308,30.12,61.03
117,4.158600123723348,2.959609814453125,30.76,62.81
118,4.141033986898569,2.9405900764465334,29.81,62.76
119,4.155484708150228,2.9367809219360352,30.0,61.8
120,4.137210381336701,2.928147744369507,31.05,62.82
121,4.171063689696483,3.0575478424072267,29.73,60.72
122,4.149537980250823,3.007864009475708,30.27,61.8
123,4.158501960069705,2.91162748298645,30.4,62.02
124,4.168613446064485,2.963482750701904,29.79,61.2
125,4.129922970747336,2.900578049850464,31.26,62.8
126,4.133538925953401,2.904894413757324,30.69,63.07
127,4.149410997292934,2.9940485534667967,30.36,61.48
128,4.1457328576308035,2.973525723648071,30.59,61.75
129,4.151091880064744,2.961070440673828,31.38,62.05
130,4.126962396426078,2.83404772605896,31.89,64.59
131,4.142524298643455,2.8810129398345947,31.83,63.18
132,4.1567543445489346,2.9140698844909667,31.4,62.79
133,4.138850554441794,2.896753070831299,32.05,64.07
134,4.134985495836307,2.842192986679077,33.06,64.91
135,4.136253810540223,2.9185812309265136,31.84,64.44
136,4.113263011590028,2.89922592048645,33.33,65.46
137,4.133594610752204,2.885283679199219,31.99,64.91
138,4.124357970555623,2.8421856746673586,32.88,65.06
139,4.133025411459116,2.8095294799804686,33.7,66.45
140,4.143263637102567,2.9030719188690184,33.51,64.78
141,4.1098227696541025,2.8958139614105223,30.66,62.37
142,4.126462415548471,2.87096559715271,33.15,64.65
143,4.112895055917593,2.808102131271362,32.81,63.91
144,4.116593958781316,2.7859361949920656,34.03,65.72
145,4.129134041223771,2.8769861518859865,33.36,64.74
146,4.109947557938405,2.871033641052246,32.29,64.92
147,4.1088928797306155,2.7644764041900634,34.72,67.0
148,4.10991043188633,2.7582951499938964,34.09,66.42
149,4.1227699047479875,2.7759850536346438,33.68,65.51
150,4.104196489774264,2.847336779022217,32.27,64.64
151,4.090086222917606,2.850851614379883,32.22,65.1
152,4.1265391643230735,2.7646491024017332,34.75,65.76
153,4.1219574708205,2.8408084800720217,34.03,66.44
154,4.09324156321012,2.7704060035705567,34.62,66.37
155,4.093450677089202,2.7378425228118894,35.64,67.14
156,4.111140769567245,2.789792708969116,33.86,65.49
157,4.1194333895658835,2.8028429122924803,33.52,66.11
158,4.117595258125892,2.7970556407928466,33.48,66.68
159,4.0985167271051655,2.7535422386169435,34.57,67.31
160,4.131838371814825,2.802876280593872,33.79,66.44
161,4.092357328610542,2.7223612113952638,35.17,67.38
162,4.078088815395649,2.7623531021118164,35.16,67.5
163,4.1082007383688905,2.733066125488281,35.7,67.39
164,4.094975679348677,2.75546865196228,35.3,67.66
165,4.087572363095406,2.758520957183838,35.3,67.57
166,4.095556314174946,2.7222467979431153,36.02,67.71
167,4.089349543742644,2.692081187057495,35.61,68.29
168,4.077850718375964,2.7360779167175293,36.19,67.36
169,4.087562098869911,2.7800971214294434,36.64,68.52
170,4.048639270586845,2.6332323932647705,36.61,69.42
171,4.074264072760558,2.6536406116485596,36.82,68.89
172,4.075649292041094,2.700376448059082,35.84,68.8
173,4.079109004827646,2.6567296466827393,36.87,69.56
174,4.079609452761137,2.643433694458008,37.51,69.24
175,4.068080990131085,2.7179443572998045,36.75,68.84
176,4.069682796184833,2.6731391124725343,36.38,69.06
177,4.0463619647881925,2.670869973373413,36.85,69.51
178,4.066477674093002,2.619871499633789,37.58,69.63
179,4.044088007853581,2.64024660987854,38.19,70.05
180,4.0501443141546005,2.576441856765747,38.76,70.23
181,4.047337972200834,2.6482528484344483,38.13,70.09
182,4.042638139235668,2.6169233276367185,37.54,69.71
183,4.078980505772126,2.621353262710571,38.02,69.91
184,4.0651131140880095,2.615526782989502,37.35,69.19
185,4.027629626102937,2.5675026123046876,38.82,70.99
186,4.035867230097453,2.6513127922058106,37.03,69.64
187,4.053384635387323,2.5615093967437743,38.7,70.63
188,4.051339247287848,2.569659119415283,39.0,70.89
189,4.044347555209429,2.5685286670684815,38.76,71.06
190,4.054296274674244,2.5902301376342773,38.4,70.01
191,4.037838748785165,2.591180252838135,38.79,71.05
192,4.051624245521349,2.575031770324707,37.57,69.35
193,4.037515864005456,2.5914712467193604,39.67,71.99
194,4.051295718168601,2.57203789100647,39.72,71.14
195,4.03222650381235,2.5428750576019286,39.54,71.4
196,4.044726299628233,2.6133663276672365,38.78,69.22
197,4.025923212980612,2.568663911819458,39.13,70.65
198,4.064397165102837,2.5516953929901125,39.12,70.62
199,4.0327885114229645,2.522555690383911,39.34,70.75
200,4.021399477200631,2.549624965286255,40.06,71.95
201,4.025974435072679,2.5317453479766847,39.49,70.58
202,4.046807325803316,2.5711945030212404,38.41,70.89
203,4.037441712159377,2.533676218032837,40.19,71.56
204,4.027386546746278,2.5263861335754396,39.8,71.24
205,4.0327010582654905,2.5485237804412844,39.93,72.12
206,4.017599498308622,2.500894826126099,40.5,71.98
207,4.045716722194965,2.507522660827637,40.04,71.72
208,4.003523985544841,2.5298552238464356,39.98,71.9
209,4.015364276445829,2.5249103317260744,39.41,71.72
210,4.000190589366815,2.5255449573516846,40.28,72.21
211,4.00500920124543,2.4628460357666015,41.25,73.33
212,4.002799930327978,2.4570920612335203,41.4,73.83
213,3.997004010127141,2.4697139503479004,40.07,72.23
214,3.9779025799188856,2.4482059925079347,40.95,72.79
215,3.991062676600921,2.4839880699157715,40.78,72.35
216,4.011633555094401,2.456258078765869,41.64,73.1
217,4.022250410226675,2.4782339500427244,41.63,72.52
218,3.9634203776335104,2.4291325813293456,42.2,73.62
219,3.9880237616025482,2.48348959236145,42.23,73.81
220,4.004539868770501,2.4074318828582766,41.85,73.8
221,4.026104337741167,2.468725559616089,41.81,73.63
222,3.9727281888326007,2.434998184967041,41.72,73.26
223,4.024442318158272,2.4509870136260985,42.31,73.48
224,3.98347120651832,2.4229709655761718,42.71,74.03
225,4.004972308721298,2.42714587059021,40.88,73.14
226,4.004050974968152,2.4199056446075438,41.85,73.56
227,3.9916480296697374,2.4375790199279783,42.46,73.6
228,3.9913251045422675,2.42458295173645,41.17,73.49
229,3.9995404072296927,2.416879496383667,41.89,73.55
230,4.021624396397518,2.41835545501709,42.54,73.55
231,3.995640341440837,2.4038557121276853,42.61,74.43
232,3.9810925043546237,2.4052088958740234,42.66,73.89
233,4.003116370470096,2.4014817253112795,42.29,73.94
234,3.967017634709676,2.375672242736816,43.3,74.77
235,3.9947078276903203,2.4032571266174316,43.24,74.62
236,3.9636731563470304,2.388065990829468,42.98,74.2
237,3.964113678076328,2.375646870803833,43.41,75.09
238,3.9536175434405987,2.3951073753356935,42.55,74.03
239,3.9754371667519592,2.364462783432007,43.61,74.71
240,3.9806202069306984,2.393471635437012,42.99,74.18
241,3.9580697536468508,2.380660308074951,43.19,74.34
242,3.9783178622906026,2.386855312347412,43.24,74.55
243,3.93361035493704,2.3471268127441407,43.55,74.72
244,3.997371147840451,2.3700771041870117,43.76,74.89
245,3.977971765322563,2.356073872566223,43.49,74.57
246,3.947147563787607,2.345540613937378,44.59,75.17
247,3.9385366598765055,2.3399415712356566,44.53,75.26
248,3.974920165233123,2.347117624282837,44.18,75.35
249,3.9295670656057506,2.336528179168701,44.61,75.44
250,3.9116480118189103,2.3233637107849123,44.57,75.6
251,3.959472996149308,2.332294172859192,44.38,75.56
252,3.9358853046710673,2.341769305038452,43.88,74.99
253,3.9704154662596873,2.3261352432250977,44.78,75.49
254,3.9357872045957123,2.3124356054306032,45.11,75.2
255,3.9434282168363914,2.3230196199417112,44.47,75.2
256,3.9643159499535194,2.338677042388916,44.56,75.58
257,3.9478162203079616,2.3274950222015383,45.0,75.59
258,3.934279944346501,2.3102675983428953,44.8,75.46
259,3.9469235860384426,2.318159339332581,44.93,75.88
260,3.9282484299097304,2.300000756263733,44.73,75.75
261,3.944923717547686,2.3141547630310058,45.18,75.59
262,3.9764720317644953,2.3107659280776978,44.56,75.3
263,3.953997889543191,2.308191473007202,44.85,75.58
264,3.96031405375554,2.3142484516143798,45.31,75.46
265,3.93141352335612,2.308770634841919,45.05,75.84
266,3.966087337640616,2.306309946632385,45.04,75.93
267,3.9567238807678224,2.3049213703155518,45.36,76.09
268,3.9112835346124113,2.294554922103882,45.11,75.74
269,3.939724708214784,2.291932971191406,45.38,76.24
270,3.9197084341293724,2.2827201236724854,45.54,75.99
271,3.9352137883504232,2.290128478050232,45.48,76.26
272,3.9536914214109764,2.292656542778015,45.32,75.97
273,3.9346672644981973,2.2943383192062377,45.34,76.31
274,3.938988816432464,2.2915217737197877,45.46,76.18
275,3.9669617603986693,2.296014790916443,45.17,75.74
276,3.9540053453200903,2.2969856256484986,45.31,76.15
277,3.9656159682151597,2.299121006202698,45.5,76.07
278,3.922139661740034,2.288836417388916,45.61,76.45
279,3.90996107566051,2.283296550941467,45.68,76.29
280,3.932819568193876,2.2809572280883788,45.65,76.32
281,3.966864173840254,2.2919338050842284,45.5,76.31
282,3.945579577714969,2.289379081535339,45.66,76.31
283,3.907777835161258,2.2826447275161743,45.64,76.25
284,3.9419069033402665,2.281677159309387,45.67,76.49
285,3.9369562992682825,2.28057735786438,45.58,76.49
286,3.940299127040765,2.2828978803634645,45.57,76.14
287,3.9337945938110352,2.2807268520355226,45.41,76.3
288,3.932464207135714,2.2810455114364623,45.67,76.31
289,3.9472053185487406,2.280852425956726,45.89,76.37
290,3.944223901553032,2.2812431533813475,45.74,76.18
291,3.929349464025253,2.279930714416504,45.86,76.29
292,3.916908430441832,2.277946014404297,45.81,76.31
293,3.9366133738786746,2.2766060470581055,45.79,76.4
294,3.923305873381786,2.2749539377212527,45.79,76.51
295,3.940054664856348,2.276682286453247,45.71,76.37
296,3.9357045100285455,2.275917099571228,45.81,76.44
297,3.9440349297645763,2.276601809501648,45.83,76.46
298,3.9599134335151085,2.27802769947052,45.79,76.46
299,3.9344532624269144,2.2775672105789186,45.72,76.35
300,3.939585938820472,2.27737359085083,45.76,76.43
301,3.9273272856687886,2.2769912197113036,45.81,76.44
302,3.9513692036653176,2.2777169889450075,45.78,76.46
303,3.9239236892798006,2.276697778701782,45.79,76.41
304,3.9336393013978617,2.277234134101868,45.81,76.4
305,3.9384883733896108,2.277805227661133,45.79,76.46
306,3.9189452293591622,2.276089132499695,45.76,76.52
307,3.955371087636703,2.277135345840454,45.77,76.52
308,3.9108463898683206,2.2756511798858643,45.79,76.48
309,3.939956210209773,2.275922430038452,45.74,76.47
